date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions,GQV_brand,GQV_generic
2024-05-06,Kalmar County,246352,29,0,0,0,36.56,0.0,0.0,0.0,0,0.00010280133641737343,3.7397584168594191
2024-11-11,Kalmar County,246352,20,78,0,114,10.35,421.26,7.57,0.0,0,0.00025700334104343357,2.5363145720894371
2023-03-13,Kalmar County,246352,55,0,0,252,27.32,0.0,22.67,0.0,0,0.00051400668208686714,3.48923156001028
2023-08-07,Kalmar County,246352,68,0,5,0,43.2,0.0,0.0,0.27,0,0.0006682086867129273,4.8990490876381392
2023-03-27,Kalmar County,246352,43,0,0,216,27.6,0.0,20.84,0.0,0,0.00015420200462606013,3.65792855307119
2023-05-29,Kalmar County,246352,52,0,0,1761,120.43,0.0,95.34,0.0,0,0.00025700334104343357,4.1420200462606012
2023-12-25,Kalmar County,246352,70,21,0,0,50.01,46.44,0.0,0.0,0,0.00015420200462606013,3.1867386276021588
2023-05-15,Kalmar County,246352,51,3,0,148,18.53,0.4,17.99,0.0,0,0.000359804677460807,4.2742225648933436
2023-06-19,Kalmar County,246352,62,0,0,0,23.41,0.0,0.0,0.0,0,0.000359804677460807,3.9837573888460551
2024-04-15,Kalmar County,246352,19,0,0,0,20.03,0.0,0.0,0.0,0,0.00020560267283474686,3.3626317142122848
2024-10-28,Kalmar County,246352,17,53,0,185,0.95,181.31,13.39,0.0,0,0.00030840400925212025,2.6980724749421743
2024-12-23,Kalmar County,246352,23,78,0,578,4.84,776.94,53.08,0.0,0,0.00025700334104343357,2.4683114880493449
2023-07-24,Kalmar County,246352,74,0,11,0,19.98,0.0,0.0,0.82,0,0.000359804677460807,6.0985864816242614
2024-07-01,Kalmar County,246352,26,40,0,0,3.96,83.69,0.0,0.0,0,5.1400668208686716e-05,3.5677203803649449
2024-07-29,Kalmar County,246352,36,31,0,0,5.25,134.6,0.0,0.0,0,0.00030840400925212025,3.5444358776664098
2024-03-11,Kalmar County,246352,19,0,0,0,25.3,0.0,0.0,0.0,0,0.00030840400925212025,2.7940375224877925
2024-07-15,Kalmar County,246352,19,39,0,0,17.67,107.28,0.0,0.0,0,0.00010280133641737343,4.1704960164482134
2024-08-19,Kalmar County,246352,24,42,0,47,3.24,29.34,14.4,0.0,0,0.000359804677460807,3.2584425597532767
2023-06-26,Kalmar County,246352,71,0,1,0,86.0,0.0,0.0,0.04,0,0.00041120534566949372,4.4525314829092775
2024-10-21,Kalmar County,246352,25,81,0,542,2.75,0.0,55.73,0.0,0,0.00041120534566949372,2.5740940632228217
2023-11-20,Kalmar County,246352,35,121,0,0,26.26,54.06,0.0,0.0,0,0.00025700334104343357,3.1249550244153173
2023-03-06,Kalmar County,246352,60,0,0,370,15.53,0.0,38.1,0.0,0,0.00015420200462606013,3.6914931894114624
2023-11-06,Kronoberg County,203351,37,701,0,0,34.19,131.05,0.0,0.0,0,,
2023-06-12,Kronoberg County,203351,52,0,0,44,37.78,0.0,5.61,0.0,0,,
2024-02-26,Kronoberg County,203351,56,11,0,0,52.01,0.0,0.0,0.0,0,,
2024-02-12,Kronoberg County,203351,44,17,0,0,65.87,99.16,0.0,0.0,0,,
2023-03-27,Kronoberg County,203351,36,0,0,220,16.42,0.0,22.76,0.0,0,,
2023-07-24,Kronoberg County,203351,51,0,6,0,62.14,0.0,0.0,0.45,0,,
2023-08-07,Kronoberg County,203351,53,0,9,0,25.36,0.0,0.0,0.53,0,,
2023-12-25,Kronoberg County,203351,41,19,0,0,34.31,101.82,0.0,0.0,0,,
2024-12-23,Kronoberg County,203351,26,39,0,463,8.89,5.8,39.75,0.0,0,,
2024-10-07,Kronoberg County,203351,26,47,0,161,5.47,25.59,14.81,0.0,0,,
2024-05-13,Kronoberg County,203351,24,0,0,0,13.23,0.0,0.0,0.0,0,,
2023-07-31,Kronoberg County,203351,42,0,9,0,40.69,0.0,0.0,0.4,0,,
2024-11-11,Kronoberg County,203351,26,44,0,74,19.02,0.0,4.44,0.0,0,,
2024-07-29,Kronoberg County,203351,20,48,0,0,45.36,107.86,0.0,0.0,0,,
2025-01-06,Kronoberg County,203351,23,30,0,0,0.8,8.95,0.0,0.0,0,,
2024-05-13,Norrbotten County,248620,8,0,0,0,18.42,0.0,0.0,0.0,0,0.00015420200462606013,4.12994088923156
2024-04-01,Norrbotten County,248620,21,0,0,0,39.01,0.0,0.0,0.0,0,0.00010280133641737343,3.6684656900539707
2024-07-29,Norrbotten County,248620,9,48,0,0,0.47,145.53,0.0,0.0,0,0.00010280133641737343,3.9894628630172191
2024-04-15,Norrbotten County,248620,11,0,0,0,3.54,0.0,0.0,0.0,0,,3.8351580570547417
2024-09-16,Norrbotten County,248620,17,84,0,100,2.27,33.11,16.63,0.0,0,0.00010280133641737343,3.5904908763813927
2025-01-27,Norrbotten County,248620,10,53,0,6,4.72,882.68,0.15,0.0,0,0.00015420200462606013,3.2031868414289386
2024-08-26,Norrbotten County,248620,13,55,0,23,2.04,396.85,6.48,0.0,0,0.00010280133641737343,3.7229503983551786
2023-10-23,Norrbotten County,248620,23,0,0,0,4.3,0.0,0.0,0.0,0,,3.6481110254433307
2025-01-20,Norrbotten County,248620,14,26,0,0,3.3,0.0,0.0,0.0,0,0.00010280133641737343,3.2259573374453869
2025-02-10,Norrbotten County,248620,14,25,0,6,1.61,699.8,0.32,0.0,0,5.1400668208686716e-05,3.2378308918015932
2023-06-19,Norrbotten County,248620,12,0,0,0,0.21,0.0,0.0,0.0,0,,4.2739655615523
2023-08-21,Norrbotten County,248620,25,0,0,0,7.06,0.0,0.0,0.0,0,0.00015420200462606013,4.3986121819583657
2024-10-21,Norrbotten County,248620,14,117,0,664,1.06,38.96,71.68,0.0,0,0.00046260601387818041,3.0808532510922642
2023-11-13,Norrbotten County,248620,16,74,0,0,11.46,32.2,0.0,0.0,0,5.1400668208686716e-05,3.9758416859419174
2024-11-04,Norrbotten County,248620,11,94,0,0,4.25,67.03,0.0,0.0,0,0.00077101002313030066,2.9435620663068618
2023-03-20,Norrbotten County,248620,30,0,0,267,30.4,0.0,23.29,0.0,0,0.00010280133641737343,3.9048573631457208
2023-03-27,Norrbotten County,248620,23,0,0,197,3.08,0.0,12.66,0.0,0,0.00020560267283474686,3.95733744538679
2024-11-18,Norrbotten County,248620,7,119,0,0,0.03,318.63,0.0,0.0,0,0.00030840400925212025,3.1690053970701619
2023-07-17,Norrbotten County,248620,23,0,4,0,11.62,0.0,0.0,0.19,0,0.00015420200462606013,6.09118478540221
2024-03-25,Norrbotten County,248620,21,0,0,0,4.26,0.0,0.0,0.0,0,0.000359804677460807,3.5102544333076331
2023-04-17,Norrbotten County,248620,26,0,0,256,11.24,0.0,20.3,0.0,0,0.00010280133641737343,4.2124389617065026
2023-08-07,Norrbotten County,248620,32,0,5,0,24.37,0.0,0.0,0.31,0,0.00015420200462606013,5.5439732716525318
2023-10-02,Norrbotten County,248620,8,0,0,0,6.01,0.0,0.0,0.0,0,0.00015420200462606013,3.8569005397070164
2023-04-10,Norrbotten County,248620,23,0,0,241,42.27,0.0,15.78,0.0,0,0.00015420200462606013,4.1730660498586483
2023-10-16,Norrbotten County,248620,24,0,0,0,2.24,0.0,0.0,0.0,0,0.00010280133641737343,3.9687483937291184
2024-09-23,Norrbotten County,248620,17,64,0,27,1.59,178.77,4.32,0.0,0,0.00015420200462606013,3.4061166795168338
2025-01-06,Norrbotten County,248620,7,29,0,0,0.24,104.51,0.0,0.0,0,0.00025700334104343357,3.3690053970701621
2023-05-08,Norrbotten County,248620,18,0,0,149,85.03,0.0,12.06,0.0,0,0.00015420200462606013,4.0996658956566439
2024-09-02,Norrbotten County,248620,14,67,0,160,1.94,60.49,13.3,0.0,0,,3.5902338730403494
2024-12-02,Norrbotten County,248620,15,74,0,661,1.0,210.94,80.55,0.0,0,0.00015420200462606013,3.1820611667951684
2025-02-17,Norrbotten County,248620,9,53,0,37,0.65,54.86,1.08,0.0,0,5.1400668208686716e-05,3.3464919043947572
2023-03-06,Norrbotten County,248620,32,0,0,247,107.72,0.0,19.27,0.0,0,0.00015420200462606013,3.8663582626574144
2024-08-19,Norrbotten County,248620,15,49,0,47,13.09,323.2,8.36,0.0,0,0.00015420200462606013,4.0652274479568238
2023-09-25,Norrbotten County,248620,43,0,0,0,15.75,0.0,0.0,0.0,0,0.00041120534566949372,4.19295810845541
2024-05-06,Norrbotten County,248620,13,0,0,0,2.33,0.0,0.0,0.0,0,5.1400668208686716e-05,4.1203803649447446
2023-12-18,Norrbotten County,248620,23,364,0,0,17.79,33.18,0.0,0.0,0,0.00010280133641737343,3.1645849396042149
2024-07-15,Norrbotten County,248620,9,35,0,0,2.02,172.63,0.0,0.0,0,5.1400668208686716e-05,4.5364173734258548
2024-01-08,Norrbotten County,248620,34,11,0,0,11.01,0.0,0.0,0.0,0,0.00077101002313030066,4.4695965047545618
2024-07-22,Norrbotten County,248620,9,36,0,0,0.59,262.74,0.0,0.0,0,0.00010280133641737343,4.21171935235158
2024-01-15,Norrbotten County,248620,25,15,0,0,80.72,7.88,0.0,0.0,0,0.00015420200462606013,4.4551015163197123
2024-12-23,Norrbotten County,248620,7,50,0,535,0.61,158.73,50.91,0.0,0,5.1400668208686716e-05,3.099614494988435
2024-06-10,Norrbotten County,248620,15,59,0,39,1.19,190.27,6.04,0.0,0,0.00020560267283474686,3.6520174762271909
2023-06-26,Norrbotten County,248620,27,0,2,0,7.26,0.0,0.0,0.04,0,0.00010280133641737343,6.0057054741711644
2024-04-22,Norrbotten County,248620,9,0,0,0,10.84,0.0,0.0,0.0,0,5.1400668208686716e-05,4.0032382420971473
2025-02-24,Norrbotten County,248620,17,44,0,23,1.02,179.22,0.54,0.0,0,,0.52695965047545623
2023-12-25,Norrbotten County,248620,22,7,0,0,6.26,11.46,0.0,0.0,0,5.1400668208686716e-05,3.8900539707016191
2024-12-16,Norrbotten County,248620,12,52,0,363,2.6,43.93,51.21,0.0,0,0.00010280133641737343,3.0213826779748136
2024-02-12,Norrbotten County,248620,12,24,0,0,10.7,0.0,0.0,0.0,0,,3.6901567720380366
2024-02-26,Norrbotten County,248620,20,4,0,0,4.38,0.0,0.0,0.0,0,0.00030840400925212025,3.7201747622719097
2024-06-24,Norrbotten County,248620,10,42,0,0,0.65,45.67,0.0,0.0,0,0.00015420200462606013,4.3592392701105114
2023-12-04,Norrbotten County,248620,22,86,0,0,5.12,52.31,0.0,0.0,0,0.00010280133641737343,4.0755589822667693
2023-11-20,Norrbotten County,248620,20,55,0,0,8.62,1.67,0.0,0.0,0,0.00025700334104343357,3.82857877152403
2023-05-15,Norrbotten County,248620,23,1,0,99,56.23,0.07,6.96,0.0,0,0.00010280133641737343,4.4510922641994348
2024-09-30,Norrbotten County,248620,15,94,0,86,3.95,146.62,14.3,0.0,0,0.00020560267283474686,3.4363916730917503
2024-06-17,Norrbotten County,248620,6,56,0,103,0.49,7.85,14.5,0.0,0,0.00015420200462606013,3.6976612695965048
2023-08-28,Norrbotten County,248620,26,0,80,0,5.57,0.0,0.0,2.62,0,5.1400668208686716e-05,4.6102287329735283
2023-09-04,Norrbotten County,248620,43,0,236,0,18.99,0.0,0.0,15.96,0,0.00010280133641737343,4.2868157286044717
2023-06-05,Norrbotten County,248620,13,0,0,90,1.22,0.0,7.48,0.0,0,0.00025700334104343357,4.1876638396299155
2023-07-24,Norrbotten County,248620,28,0,7,0,15.38,0.0,0.0,1.2,0,0.00020560267283474686,5.6283217681829862
2025-01-13,Norrbotten County,248620,12,61,0,0,1.34,98.82,0.0,0.0,0,5.1400668208686716e-05,3.2507838601901824
2023-05-22,Norrbotten County,248620,17,0,0,105,7.63,0.0,8.29,0.0,0,0.00010280133641737343,4.4586481624261118
2023-07-31,Norrbotten County,248620,21,0,4,0,3.91,0.0,0.0,0.14,0,5.1400668208686716e-05,5.3942431251606271
2023-06-12,Norrbotten County,248620,23,0,0,28,6.96,0.0,1.76,0.0,0,0.00061680801850424051,4.17496787458237
2024-07-29,Orebro County,308375,23,62,0,0,40.02,109.58,0.0,0.0,0,,3.2514520688768953
2024-06-10,Orebro County,308375,24,65,0,50,8.49,425.45,5.3,0.0,0,0.00046260601387818041,4.051709072217939
2023-08-21,Orebro County,308375,49,251,2,0,64.84,326.52,0.0,0.11,0,0.00041120534566949372,4.1654587509637624
2023-07-17,Orebro County,308375,70,235,6,0,45.82,154.23,0.0,0.22,0,0.0010280133641737343,4.2865587252634283
2023-09-25,Orebro County,308375,78,161,0,0,93.94,126.81,0.0,0.0,0,0.00030840400925212025,4.1665381649961448
2024-07-01,Orebro County,308375,24,90,0,0,2.63,466.17,0.0,0.0,0,0.000359804677460807,4.1262914417887435
2024-10-21,Orebro County,308375,27,98,0,671,8.53,108.96,65.74,0.0,0,0.0006682086867129273,3.320277563608327
2024-03-25,Orebro County,308375,43,244,0,0,5.61,676.07,0.0,0.0,0,0.00030840400925212025,3.6617836031868416
2024-07-15,Orebro County,308375,17,48,0,0,36.84,42.58,0.0,0.0,0,0.00015420200462606013,3.5368285787715239
2024-08-05,Orebro County,308375,28,68,0,0,49.64,1058.89,0.0,0.0,0,0.00010280133641737343,3.6407093292212798
2024-10-14,Orebro County,308375,31,93,0,49,4.92,94.36,5.12,0.0,0,0.00051400668208686714,3.2419943459264968
2024-11-04,Orebro County,308375,33,103,0,2,6.04,643.33,0.13,0.0,0,0.0006682086867129273,3.5236186070418913
2025-01-06,Orebro County,308375,25,65,0,0,2.33,33.63,0.0,0.0,0,0.00030840400925212025,3.4294525828835773
2023-11-27,Orebro County,308375,63,292,0,0,109.27,222.18,0.0,0.0,0,5.1400668208686716e-05,3.9650475456180931
2024-06-03,Orebro County,308375,23,73,0,0,17.54,228.08,0.0,0.0,0,0.00046260601387818041,4.0719095348239529
2023-05-01,Orebro County,308375,88,316,0,369,85.62,213.8,30.33,0.0,0,0.000359804677460807,4.377897712670265
2023-07-24,Orebro County,308375,66,282,5,0,71.96,324.3,0.0,0.27,0,0.00025700334104343357,4.2060652788486248
2024-12-02,Orebro County,308375,25,150,0,603,1.63,98.57,63.26,0.0,0,0.00025700334104343357,3.4900539707016192
2024-12-23,Orebro County,308375,17,66,0,840,2.56,338.93,85.05,0.0,0,0.00025700334104343357,3.2624004112053457
2024-05-20,Orebro County,308375,16,120,0,0,12.46,961.05,0.0,0.0,0,0.00020560267283474686,4.0499614494988432
2023-06-05,Orebro County,308375,62,194,0,268,62.92,93.61,26.89,0.0,0,0.00030840400925212025,4.087843741968646
2024-09-23,Orebro County,308375,48,94,0,32,11.04,200.77,5.19,0.0,0,0.00020560267283474686,3.3906450783860191
2024-01-08,Orebro County,308375,75,227,0,0,29.92,374.66,0.0,0.0,0,0.00015420200462606013,4.3117964533538933
2023-10-09,Orebro County,308375,71,202,0,0,63.3,143.54,0.0,0.0,0,0.00025700334104343357,4.2533024929324084
2024-09-09,Orebro County,308375,22,70,0,152,10.21,245.45,20.55,0.0,0,0.00056540735029555382,3.39491133384734
2024-03-18,Orebro County,308375,30,261,0,0,91.6,987.21,0.0,0.0,0,0.00010280133641737343,3.6335646363402723
2023-04-10,Ostergotland County,472446,90,1334,0,473,114.38,1616.22,45.8,0.0,0,0.0015420200462606013,6.4994088923156
2024-11-11,Ostergotland County,472446,28,132,0,165,20.67,1589.16,10.3,0.0,0,0.000719609354921614,4.944076072988949
2025-01-06,Ostergotland County,472446,29,65,0,0,9.28,0.0,0.0,0.0,0,0.00046260601387818041,4.9129786687226931
2024-07-15,Ostergotland County,472446,23,91,0,0,13.26,0.0,0.0,0.0,0,0.00046260601387818041,5.5554356206630686
2025-02-17,Ostergotland County,472446,73,131,0,53,44.97,69.35,1.44,0.0,0,0.00051400668208686714,4.8838344898483683
2023-06-26,Ostergotland County,472446,106,193,0,0,69.82,464.47,0.0,0.0,0,0.0012850167052171678,6.5260858391159084
2024-04-01,Ostergotland County,472446,41,481,0,0,13.09,716.79,0.0,0.0,0,0.000719609354921614,6.0040606527884863
2024-12-23,Ostergotland County,472446,45,120,0,897,19.97,519.12,78.67,0.0,0,0.00010280133641737343,4.7251606270881519
2023-04-03,Ostergotland County,472446,105,1269,0,440,28.04,1187.07,40.71,0.0,0,0.00056540735029555382,6.4596247751220766
2024-02-12,Ostergotland County,472446,80,403,0,0,267.36,1006.46,0.0,0.0,0,0.00051400668208686714,5.3075301978925724
2024-05-20,Ostergotland County,472446,18,161,0,0,6.06,732.97,0.0,0.0,0,0.00041120534566949372,5.8855821125674632
2023-07-31,Ostergotland County,472446,87,412,4,0,57.83,757.99,0.0,0.26,0,0.00082241069133898745,6.6506296581855562
2024-11-04,Ostergotland County,472446,36,86,0,0,8.62,206.31,0.0,0.0,0,0.0006682086867129273,4.8918529940889233
2023-04-17,Ostergotland County,472446,69,718,0,424,80.64,492.1,40.6,0.0,0,0.00056540735029555382,6.2804934464148037
2023-03-27,Ostergotland County,472446,84,1492,0,455,20.45,1293.86,42.64,0.0,0,0.00097661269596504749,5.9147262914417889
2023-07-17,Ostergotland County,472446,59,405,4,0,42.39,563.55,0.0,0.2,0,0.00092521202775636081,6.5456694937034179
2023-09-18,Ostergotland County,472446,75,236,0,0,82.65,394.25,0.0,0.0,0,0.0010794140323824211,6.386276021588281
2024-05-06,Ostergotland County,472446,60,318,0,0,91.09,748.58,0.0,0.0,0,0.000359804677460807,6.5466461063993835
2024-12-23,Skane County,1428626,218,528,0,3754,56.12,2596.01,320.76,0.0,0,0.0026214340786430224,17.212233359033668
2025-01-06,Skane County,1428626,217,366,0,0,28.7,2710.33,0.0,0.0,0,0.003238242097147263,19.749730146491906
2023-04-17,Sodermanland County,301542,46,0,0,308,16.44,0.0,45.48,0.0,0,0.000359804677460807,4.0004626060138779
2024-02-12,Sodermanland County,301542,36,23,0,0,22.97,52.43,0.0,0.0,0,0.0006682086867129273,3.2411719352351582
2023-04-24,Sodermanland County,301542,41,0,0,263,27.65,0.0,25.35,0.0,0,0.00025700334104343357,4.0448727833461833
2024-08-26,Sodermanland County,301542,15,60,0,42,7.73,128.64,8.25,0.0,0,0.00015420200462606013,3.1147776921099974
2023-11-13,Sodermanland County,301542,52,175,0,0,21.54,88.19,0.0,0.0,0,0.00025700334104343357,3.5213569776407092
2024-02-19,Sodermanland County,301542,21,11,0,0,4.79,0.0,0.0,0.0,0,,3.2266769468003083
2024-07-22,Sodermanland County,301542,14,59,0,0,17.79,276.21,0.0,0.0,0,0.00010280133641737343,3.2591621691081984
2023-12-11,Sodermanland County,301542,42,634,0,0,52.44,149.12,0.0,0.0,0,0.00025700334104343357,3.4925726034438447
2024-11-18,Sodermanland County,301542,17,141,0,0,41.22,692.96,0.0,0.0,0,0.00015420200462606013,2.8687226933950143
2023-12-25,Sodermanland County,301542,55,13,0,0,42.96,0.0,0.0,0.0,0,0.00010280133641737343,3.411308147005911
2024-07-01,Sodermanland County,301542,23,69,0,0,4.98,550.38,0.0,0.0,0,0.00010280133641737343,3.7319969159599076
2023-07-24,Sodermanland County,301542,37,0,2,0,17.51,0.0,0.0,0.12,0,0.00025700334104343357,4.1982009766126955
2023-10-09,Sodermanland County,301542,64,0,0,0,69.79,0.0,0.0,0.0,0,0.000359804677460807,3.95343099460293
2024-11-25,Sodermanland County,301542,13,118,0,745,2.61,337.07,96.26,0.0,0,,2.9460292983808789
2024-06-17,Sodermanland County,301542,6,85,0,194,1.92,479.65,20.24,0.0,0,,3.6522230789000258
2023-04-03,Sodermanland County,301542,48,0,0,292,8.84,0.0,32.0,0.0,0,0.00030840400925212025,3.9819069647905421
2023-03-13,Sodermanland County,301542,59,0,0,334,105.2,0.0,43.64,0.0,0,0.00056540735029555382,3.8133127730660497
2023-07-10,Sodermanland County,301542,53,0,0,0,47.12,0.0,0.0,0.0,0,0.00020560267283474686,4.298894885633513
2023-08-14,Sodermanland County,301542,45,0,9,0,127.8,0.0,0.0,0.42,0,0.00041120534566949372,4.049190439475713
2025-01-06,Sodermanland County,301542,24,61,0,0,6.78,723.62,0.0,0.0,0,0.00010280133641737343,2.9539450012850166
2023-07-31,Sodermanland County,301542,69,0,7,0,78.61,0.0,0.0,0.44,0,0.00030840400925212025,4.2392187098432279
2023-09-04,Sodermanland County,301542,56,0,40,0,62.77,0.0,0.0,2.87,0,0.00041120534566949372,3.8596761757902853
2024-04-22,Sodermanland County,301542,24,0,0,0,23.18,0.0,0.0,0.0,0,0.00030840400925212025,3.7954253405294267
2024-12-23,Sodermanland County,301542,17,97,0,714,1.79,1201.96,68.98,0.0,0,0.00010280133641737343,2.83443844769982
2024-11-04,Sodermanland County,301542,26,122,0,0,7.02,211.6,0.0,0.0,0,0.00010280133641737343,2.970136211770753
2023-12-18,Sodermanland County,301542,46,331,0,0,19.54,47.01,0.0,0.0,0,0.000359804677460807,3.0038036494474429
2024-04-08,Sodermanland County,301542,30,0,0,0,2.69,0.0,0.0,0.0,0,0.0006682086867129273,3.7692624004112054
2023-07-17,Sodermanland County,301542,31,0,2,0,4.57,0.0,0.0,0.18,0,0.00046260601387818041,4.2365458750963763
2024-01-29,Sodermanland County,301542,40,23,0,0,17.45,20.89,0.0,0.0,0,5.1400668208686716e-05,3.7066563865330249
2024-01-15,Sodermanland County,301542,35,37,0,0,52.29,12.86,0.0,0.0,0,0.00041120534566949372,3.4864559239270112
2024-08-12,Sodermanland County,301542,22,56,0,0,26.07,99.24,0.0,0.0,0,0.00015420200462606013,3.3653045489591364
2024-04-29,Sodermanland County,301542,22,0,0,0,8.08,0.0,0.0,0.0,0,0.000359804677460807,3.8406065278848627
2024-08-19,Sodermanland County,301542,22,57,0,65,4.24,516.97,21.17,0.0,0,0.00020560267283474686,3.179491133384734
2023-07-17,Uppsala County,407912,46,0,1,0,46.14,0.0,0.0,0.07,0,0.000359804677460807,5.161809303520946
2024-06-17,Uppsala County,407912,14,124,0,149,47.09,603.95,14.8,0.0,0,0.00015420200462606013,5.0426111539450016
2023-07-31,Uppsala County,407912,51,0,7,0,29.52,0.0,0.0,0.48,0,0.00025700334104343357,5.4329992289899769
2024-01-29,Uppsala County,407912,68,37,0,0,166.69,120.92,0.0,0.0,0,0.00082241069133898745,5.918838344898484
2024-01-01,Uppsala County,407912,83,49,0,25,137.18,93.02,2.51,0.0,0,0.00051400668208686714,6.778051914674891
2023-07-24,Uppsala County,407912,48,0,5,0,83.31,0.0,0.0,0.32,0,0.00020560267283474686,5.1595476741197634
2023-06-05,Uppsala County,407912,49,0,0,172,4.86,0.0,14.3,0.0,0,0.00087381135954767413,5.503983551786173
2025-02-24,Uppsala County,407912,38,61,0,23,12.79,407.02,1.02,0.0,0,,0.75137496787458236
2024-12-02,Uppsala County,407912,30,137,0,595,14.34,152.17,76.14,0.0,0,5.1400668208686716e-05,4.8834746851709072
2025-01-06,Uppsala County,407912,38,40,0,0,8.01,155.93,0.0,0.0,0,0.00030840400925212025,4.8828064764841939
2024-06-10,Uppsala County,407912,29,124,0,51,19.99,101.32,4.3,0.0,0,0.00025700334104343357,5.2409663325623237
2024-07-22,Uppsala County,407912,8,71,0,0,1.27,216.09,0.0,0.0,0,,4.7231046003598047
2023-06-12,Varmland County,283384,74,217,0,87,49.24,251.76,5.81,0.0,0,0.0010794140323824211,3.9765098946286304
2023-07-31,Varmland County,283384,88,231,15,0,81.18,525.47,0.0,0.67,0,0.00097661269596504749,4.69668465690054
2024-01-01,Varmland County,283384,96,275,0,13,106.06,594.18,0.96,0.0,0,0.00051400668208686714,5.9662811616551013
2023-08-14,Varmland County,283384,61,162,15,0,98.5,214.12,0.0,0.81,0,0.00056540735029555382,4.2848111025443334
2024-12-23,Varmland County,283384,30,113,0,535,4.17,118.47,36.18,0.0,0,0.00041120534566949372,3.9904908763813931
2024-04-15,Varmland County,283384,37,216,0,0,6.7,1247.22,0.0,0.0,0,0.00030840400925212025,3.9580570547417118
2024-07-29,Varmland County,283384,44,64,0,0,44.67,128.94,0.0,0.0,0,0.00020560267283474686,4.2385505011565154
2023-07-17,Varmland County,283384,54,224,6,0,68.55,241.73,0.0,0.3,0,0.00046260601387818041,4.8185556412233357
2023-05-01,Varmland County,283384,73,369,0,432,30.58,411.64,30.65,0.0,0,0.00077101002313030066,4.4575173477255206
2024-01-08,Varmland County,283384,88,190,0,0,92.85,117.54,0.0,0.0,0,0.00025700334104343357,4.69745566692367
2023-10-23,Varmland County,283384,82,156,0,0,81.54,80.16,0.0,0.0,0,0.00015420200462606013,4.0675918786944232
2024-08-05,Varmland County,283384,45,93,0,0,22.49,224.69,0.0,0.0,0,0.000359804677460807,4.4377794911333845
2023-04-10,Varmland County,283384,71,1084,0,469,135.97,1584.66,43.44,0.0,0,0.00082241069133898745,4.2952968388589055
2023-04-24,Varmland County,283384,78,510,0,388,92.86,265.92,34.44,0.0,0,0.0010794140323824211,4.3954253405294272
2024-06-17,Varmland County,283384,22,89,0,200,178.73,46.17,15.76,0.0,0,0.00010280133641737343,4.1045489591364683
2023-11-27,Varmland County,283384,72,325,0,0,59.6,193.39,0.0,0.0,0,0.00082241069133898745,4.1544076072988947
2024-05-20,Varmland County,283384,27,123,0,0,9.3,755.48,0.0,0.0,0,0.00010280133641737343,4.2396299151888979
2023-06-26,Varmland County,283384,71,128,1,0,35.2,80.58,0.0,0.07,0,0.00051400668208686714,4.5048059624775121
2023-03-06,Varmland County,283384,98,1111,0,490,26.49,898.06,46.55,0.0,0,0.00087381135954767413,4.3704960164482136
2023-05-29,Varmland County,283384,66,102,0,5512,26.74,239.02,253.79,0.0,0,0.0011822153687997944,4.1093806219480857
2024-07-22,Varmland County,283384,41,68,0,0,20.06,11.92,0.0,0.0,0,0.00056540735029555382,4.4231303006939093
2023-12-18,Varmland County,283384,73,518,0,0,174.36,325.09,0.0,0.0,0,0.00025700334104343357,3.430223592906708
2023-12-25,Varmland County,283384,90,266,0,0,32.31,479.32,0.0,0.0,0,0.00041120534566949372,4.3229503983551787
2023-09-18,Varmland County,283384,86,170,0,0,69.41,297.2,0.0,0.0,0,0.0016962220508866615,4.3163711128244664
2023-05-08,Varmland County,283384,76,121,0,320,94.85,44.94,33.73,0.0,0,0.00046260601387818041,4.2455409920328968
2024-05-13,Varmland County,283384,13,147,0,0,6.99,622.14,0.0,0.0,0,0.00025700334104343357,4.3324081213055772
2024-06-10,Varmland County,283384,45,92,0,79,420.1,261.9,6.87,0.0,0,0.00046260601387818041,4.3054227704960164
2023-08-07,Vasterbotten County,281138,38,0,14,0,36.96,0.0,0.0,0.62,0,0.000359804677460807,6.2399897198663581
2024-03-18,Vasterbotten County,281138,19,0,0,0,2.83,0.0,0.0,0.0,0,0.00015420200462606013,4.4873811359547675
