date,region,population,google_ads_brand_impressions,google_ads_generic_impressions,display_impressions,facebook_impressions,google_ads_brand_cost,google_ads_generic_cost,facebook_cost,display_cost,conversions
2024-01-08,Gotland County,60971,11,19,0,0,0.28,6.22,0.0,0.0,1
2024-01-08,Gavleborg County,284558,45,18,0,0,61.25,37.95,0.0,0.0,1
2024-01-08,Dalarna County,286546,139,26,0,0,44.13,35.67,0.0,0.0,0
2024-01-08,Blekinge County,157223,34,21,0,0,30.48,32.37,0.0,0.0,0
2024-01-15,Vastra Gotaland County,1772821,8199,5810,369535,452497,12044.91,25692.57,16507.65,16878.54,21
2024-01-15,Vastmanland County,281158,21,28,0,0,43.79,18.46,0.0,0.0,1
2024-01-15,Vasternorrland County,241458,37,15,0,0,42.96,0.0,0.0,0.0,0
2024-01-15,Vasterbotten County,281138,30,36,0,0,90.61,47.93,0.0,0.0,0
2024-01-15,Varmland County,283384,55,166,0,0,31.23,131.24,0.0,0.0,3
2024-01-15,Uppsala County,407912,63,36,0,0,86.29,43.06,0.0,0.0,1
2024-01-15,Stockholm County,2473307,1062,355,0,0,1129.11,591.45,0.0,0.0,6
2024-01-15,Sodermanland County,301542,35,37,0,0,52.29,12.86,0.0,0.0,0
2024-01-15,Skane County,1428626,572,173,0,0,1007.62,215.15,0.0,0.0,3
2024-01-15,Ostergotland County,472446,62,307,0,0,143.6,855.39,0.0,0.0,1
2024-01-15,Orebro County,308375,60,211,0,0,42.75,372.76,0.0,0.0,2
2024-01-15,Norrbotten County,248620,25,15,0,0,80.72,7.88,0.0,0.0,0
2024-01-15,Kronoberg County,203351,44,24,0,0,164.24,0.0,0.0,0.0,3
2024-01-15,Kalmar County,246352,51,31,2,0,29.31,0.0,0.0,0.09,1
2024-01-15,Jonkoping County,370009,78,294,0,0,165.38,532.38,0.0,0.0,1
2024-01-15,Jamtland County,132839,18,24,0,0,5.56,42.11,0.0,0.0,0
2024-01-15,Halland County,345074,267,301,46474,40835,283.67,468.81,1771.27,2313.15,6
2024-01-15,Gotland County,60971,6,5,0,0,0.47,10.39,0.0,0.0,0
2024-01-15,Gavleborg County,284558,53,16,0,0,174.07,34.04,0.0,0.0,0
2024-01-15,Dalarna County,286546,52,28,0,0,98.09,28.79,0.0,0.0,3
2024-01-15,Blekinge County,157223,24,25,0,0,17.0,12.12,0.0,0.0,1
2024-01-22,Vastra Gotaland County,1772821,8970,5582,389591,391200,14653.9,23595.77,14969.58,13524.41,23
2024-01-22,Vastmanland County,281158,23,30,0,0,55.23,12.39,0.0,0.0,1
2024-01-22,Vasternorrland County,241458,33,11,2,0,45.94,5.34,0.0,0.08,1
2024-01-22,Vasterbotten County,281138,46,29,0,0,129.39,67.46,0.0,0.0,2
2024-01-22,Varmland County,283384,60,214,0,0,25.67,407.12,0.0,0.0,2
2024-01-22,Uppsala County,407912,48,33,0,0,5.5,66.77,0.0,0.0,3
2024-01-22,Stockholm County,2473307,1090,317,0,1,1700.94,461.16,0.01,0.0,5
2024-01-22,Sodermanland County,301542,39,33,0,0,124.42,60.79,0.0,0.0,1
2024-01-22,Skane County,1428626,435,115,0,0,900.54,86.67,0.0,0.0,8
2024-01-22,Ostergotland County,472446,73,403,0,0,224.97,1084.64,0.0,0.0,1
2024-01-22,Orebro County,308375,58,218,0,0,40.09,327.68,0.0,0.0,2
2024-01-22,Norrbotten County,248620,36,17,0,0,221.52,0.0,0.0,0.0,1
2024-01-22,Kronoberg County,203351,62,16,0,0,153.63,11.08,0.0,0.0,2
2024-01-22,Kalmar County,246352,48,32,0,0,70.28,11.88,0.0,0.0,2
2024-01-22,Jonkoping County,370009,91,317,0,0,220.01,396.03,0.0,0.0,3
2024-01-22,Jamtland County,132839,13,15,0,0,4.77,0.0,0.0,0.0,1
2024-01-22,Halland County,345074,251,372,42879,37509,565.54,1320.13,1739.34,2355.91,3
2024-01-22,Gotland County,60971,1,10,0,0,0.0,31.28,0.0,0.0,0
2024-01-22,Gavleborg County,284558,54,33,0,0,34.42,71.49,0.0,0.0,0
2024-01-22,Dalarna County,286546,58,18,0,0,31.52,5.72,0.0,0.0,3
2024-01-22,Blekinge County,157223,36,20,0,0,22.32,0.0,0.0,0.0,2
2024-01-29,Vastra Gotaland County,1772821,8842,5712,136762,409104,13664.42,26310.81,14833.75,4057.97,20
2024-01-29,Vastmanland County,281158,31,15,0,0,44.31,35.06,0.0,0.0,1
2024-01-29,Vasternorrland County,241458,34,10,0,0,17.34,0.0,0.0,0.0,1
2024-01-29,Vasterbotten County,281138,63,28,0,0,62.99,24.34,0.0,0.0,0
2024-01-29,Varmland County,283384,79,208,0,0,74.55,384.08,0.0,0.0,1
2024-01-29,Uppsala County,407912,68,37,0,0,166.69,120.92,0.0,0.0,0
2024-01-29,Stockholm County,2473307,1094,391,0,0,1764.5,513.66,0.0,0.0,3
2024-01-29,Sodermanland County,301542,40,23,0,0,17.45,20.89,0.0,0.0,0
2024-01-29,Skane County,1428626,458,145,1,0,628.88,382.57,0.0,0.03,4
2024-01-29,Ostergotland County,472446,102,371,0,0,90.68,622.44,0.0,0.0,3
2024-01-29,Orebro County,308375,57,218,0,0,98.57,1001.28,0.0,0.0,1
2024-01-29,Norrbotten County,248620,34,20,0,0,57.89,0.0,0.0,0.0,1
2024-01-29,Kronoberg County,203351,48,34,0,0,52.69,0.0,0.0,0.0,2
2024-01-29,Kalmar County,246352,43,23,0,0,65.11,53.0,0.0,0.0,0
2024-01-29,Jonkoping County,370009,106,276,0,0,99.55,580.64,0.0,0.0,3
2024-01-29,Jamtland County,132839,20,14,0,0,20.49,0.0,0.0,0.0,2
2024-01-29,Halland County,345074,218,343,9713,39908,176.7,498.59,1789.44,608.48,6
2024-01-29,Gotland County,60971,6,0,0,0,0.14,0.0,0.0,0.0,1
2024-01-29,Gavleborg County,284558,51,31,0,0,63.07,10.9,0.0,0.0,1
2024-01-29,Dalarna County,286546,55,24,0,0,42.06,23.64,0.0,0.0,2
2024-01-29,Blekinge County,157223,31,15,0,0,6.56,0.0,0.0,0.0,1
2024-02-05,Vastra Gotaland County,1772821,9020,6557,93806,359320,15466.2,27038.51,15407.05,2537.72,23
2024-02-05,Vastmanland County,281158,22,25,0,0,67.23,60.65,0.0,0.0,0
2024-02-05,Vasternorrland County,241458,46,7,2,0,45.55,41.88,0.0,0.06,3
2024-02-05,Vasterbotten County,281138,53,30,0,0,216.21,45.48,0.0,0.0,1
2024-02-05,Varmland County,283384,106,239,0,0,217.04,864.52,0.0,0.0,1
2024-02-05,Uppsala County,407912,86,32,0,0,112.25,0.0,0.0,0.0,2
2024-02-05,Stockholm County,2473307,1185,423,3,0,1471.52,719.41,0.0,0.06,5
2024-02-05,Sodermanland County,301542,36,25,0,0,23.96,23.43,0.0,0.0,3
2024-02-05,Skane County,1428626,457,116,2,0,733.39,261.64,0.0,0.07,6
2024-02-05,Ostergotland County,472446,72,397,0,0,91.29,1258.64,0.0,0.0,1
2024-02-05,Orebro County,308375,84,284,0,0,180.57,394.69,0.0,0.0,2
2024-02-05,Norrbotten County,248620,33,31,0,0,141.67,0.0,0.0,0.0,1
2024-02-05,Kronoberg County,203351,67,28,0,0,84.66,0.0,0.0,0.0,2
2024-02-05,Kalmar County,246352,57,18,0,0,54.71,0.0,0.0,0.0,2
2024-02-05,Jonkoping County,370009,75,335,0,0,92.93,598.04,0.0,0.0,1
2024-02-05,Jamtland County,132839,18,16,0,0,13.28,0.0,0.0,0.0,0
2024-02-05,Halland County,345074,286,436,1303,40501,324.34,425.34,1816.38,145.48,4
2024-02-05,Gotland County,60971,4,3,0,0,16.75,14.22,0.0,0.0,1
2024-02-05,Gavleborg County,284558,65,35,0,0,64.39,50.62,0.0,0.0,1
2024-02-05,Dalarna County,286546,78,34,0,0,61.35,44.51,0.0,0.0,0
2024-02-05,Blekinge County,157223,20,13,0,0,10.4,0.0,0.0,0.0,0
2024-02-12,Vastra Gotaland County,1772821,6750,6087,100588,408307,11728.37,25937.73,15434.61,2499.86,20
2024-02-12,Vastmanland County,281158,35,29,0,0,44.45,62.74,0.0,0.0,0
2024-02-12,Vasternorrland County,241458,23,18,0,0,6.27,0.0,0.0,0.0,0
2024-02-12,Vasterbotten County,281138,46,26,0,0,94.24,27.5,0.0,0.0,1
2024-02-12,Varmland County,283384,65,228,0,0,126.81,938.76,0.0,0.0,2
2024-02-12,Uppsala County,407912,49,18,0,0,93.22,70.7,0.0,0.0,3
2024-02-12,Stockholm County,2473307,988,256,0,0,1652.92,647.52,0.0,0.0,5
2024-02-12,Sodermanland County,301542,36,23,0,0,22.97,52.43,0.0,0.0,0
2024-02-12,Skane County,1428626,357,99,2,0,429.92,393.74,0.0,0.04,7
2024-02-12,Ostergotland County,472446,80,403,0,0,267.36,1006.46,0.0,0.0,0
2024-02-12,Orebro County,308375,55,246,0,0,37.71,203.61,0.0,0.0,1
2024-02-12,Norrbotten County,248620,12,24,0,0,10.7,0.0,0.0,0.0,0
2024-02-12,Kronoberg County,203351,44,17,0,0,65.87,99.16,0.0,0.0,0
2024-02-12,Kalmar County,246352,38,13,0,0,14.16,0.0,0.0,0.0,3
2024-02-12,Jonkoping County,370009,56,334,0,0,116.55,416.75,0.0,0.0,3
2024-02-12,Jamtland County,132839,26,9,0,0,85.47,0.0,0.0,0.0,0
2024-02-12,Halland County,345074,220,410,3612,43986,472.1,1085.07,1832.58,372.56,3
2024-02-12,Gotland County,60971,5,7,0,0,10.95,78.45,0.0,0.0,0
2024-02-12,Gavleborg County,284558,44,15,2,0,79.78,71.99,0.0,0.05,2
2024-02-12,Dalarna County,286546,62,16,0,0,67.21,213.78,0.0,0.0,1
2024-02-12,Blekinge County,157223,28,21,0,0,77.95,0.0,0.0,0.0,0
2024-02-19,Vastra Gotaland County,1772821,7858,5417,84215,334049,15861.09,25095.08,15163.03,2191.51,21
2024-02-19,Vastmanland County,281158,33,17,0,0,52.56,0.0,0.0,0.0,1
2024-02-19,Vasternorrland County,241458,45,15,0,0,27.42,77.57,0.0,0.0,0
2024-02-19,Vasterbotten County,281138,18,15,0,0,39.67,16.87,0.0,0.0,1
2024-02-19,Varmland County,283384,65,289,0,0,293.06,931.78,0.0,0.0,1
2024-02-19,Uppsala County,407912,59,39,0,0,86.83,59.58,0.0,0.0,1
2024-02-19,Stockholm County,2473307,979,292,3,0,2054.44,309.0,0.0,0.08,6
2024-02-19,Sodermanland County,301542,21,11,0,0,4.79,0.0,0.0,0.0,0
2024-02-19,Skane County,1428626,383,114,0,0,1075.83,205.29,0.0,0.0,3
2024-02-19,Ostergotland County,472446,74,386,0,0,112.37,807.19,0.0,0.0,2
2024-02-19,Orebro County,308375,78,224,0,0,151.23,452.21,0.0,0.0,1
2024-02-19,Norrbotten County,248620,25,18,0,0,12.4,0.0,0.0,0.0,2
2024-02-19,Kronoberg County,203351,34,18,0,0,56.26,0.0,0.0,0.0,1
2024-02-19,Kalmar County,246352,46,18,0,0,188.75,56.61,0.0,0.0,0
2024-02-19,Jonkoping County,370009,78,277,0,0,163.33,399.76,0.0,0.0,1
2024-02-19,Jamtland County,132839,22,5,0,0,62.72,0.0,0.0,0.0,0
2024-02-19,Halland County,345074,262,409,3993,40805,551.3,1740.04,1826.57,332.77,4
2024-02-19,Gotland County,60971,4,2,0,0,2.6,0.0,0.0,0.0,0
2024-02-19,Gavleborg County,284558,68,21,0,0,347.68,101.23,0.0,0.0,1
2024-02-19,Dalarna County,286546,77,17,0,0,197.62,0.0,0.0,0.0,1
2024-02-19,Blekinge County,157223,21,10,0,0,2.02,30.46,0.0,0.0,1
2024-02-26,Vastra Gotaland County,1772821,8255,5202,30917,342493,12952.12,24035.3,13723.74,916.75,21
2024-02-26,Vastmanland County,281158,54,6,0,0,74.5,0.0,0.0,0.0,1
2024-02-26,Vasternorrland County,241458,36,7,0,0,136.51,47.25,0.0,0.0,1
2024-02-26,Vasterbotten County,281138,34,13,0,0,95.63,250.16,0.0,0.0,0
2024-02-26,Varmland County,283384,70,202,0,0,136.49,368.24,0.0,0.0,3
2024-02-26,Uppsala County,407912,72,28,0,0,96.05,0.0,0.0,0.0,2
2024-02-26,Stockholm County,2473307,925,239,0,1,1576.67,600.39,0.04,0.0,2
2024-02-26,Sodermanland County,301542,28,21,0,0,66.27,129.13,0.0,0.0,2
2024-02-26,Skane County,1428626,333,91,0,0,690.7,72.21,0.0,0.0,5
2024-02-26,Ostergotland County,472446,117,348,0,0,8.86,955.56,0.0,0.0,1
2024-02-26,Orebro County,308375,85,216,0,0,376.31,501.03,0.0,0.0,1
2024-02-26,Norrbotten County,248620,20,4,0,0,4.38,0.0,0.0,0.0,0
2024-02-26,Kronoberg County,203351,56,11,0,0,52.01,0.0,0.0,0.0,0
2024-02-26,Kalmar County,246352,30,31,0,0,61.33,0.0,0.0,0.0,2
2024-02-26,Jonkoping County,370009,84,251,0,0,117.47,784.38,0.0,0.0,1
2024-02-26,Jamtland County,132839,24,10,0,0,25.74,18.45,0.0,0.0,2
2024-02-26,Halland County,345074,246,357,2087,37441,299.68,1061.02,1839.54,146.8,6
2024-02-26,Gotland County,60971,8,5,0,0,0.28,0.0,0.0,0.0,0
2024-02-26,Gavleborg County,284558,58,8,0,0,394.13,68.92,0.0,0.0,1
2024-02-26,Dalarna County,286546,83,14,0,0,201.57,0.0,0.0,0.0,2
2024-02-26,Blekinge County,157223,24,15,0,0,216.4,0.0,0.0,0.0,2
2024-03-04,Vastra Gotaland County,1772821,7730,7100,0,329036,12936.59,26452.2,15726.84,0.0,20
2024-03-04,Vastmanland County,281158,30,1,0,0,102.77,0.0,0.0,0.0,2
2024-03-04,Vasternorrland County,241458,50,1,0,0,35.4,0.0,0.0,0.0,2
2024-03-04,Vasterbotten County,281138,42,0,0,0,32.56,0.0,0.0,0.0,0
2024-03-04,Varmland County,283384,58,239,0,0,96.66,614.46,0.0,0.0,2
2024-03-04,Uppsala County,407912,66,2,0,0,53.18,43.64,0.0,0.0,2
2024-03-04,Stockholm County,2473307,1099,21,0,0,2033.8,92.75,0.0,0.0,4
2024-03-04,Sodermanland County,301542,22,9,0,0,11.14,150.4,0.0,0.0,2
2024-03-04,Skane County,1428626,384,13,0,0,569.76,50.76,0.0,0.0,5
2024-03-04,Ostergotland County,472446,91,369,0,0,183.71,1122.09,0.0,0.0,2
2024-03-04,Orebro County,308375,62,224,0,0,79.58,234.02,0.0,0.0,1
2024-03-04,Norrbotten County,248620,16,0,0,0,7.18,0.0,0.0,0.0,1
2024-03-04,Kronoberg County,203351,63,0,0,0,279.03,0.0,0.0,0.0,1
2024-03-04,Kalmar County,246352,53,3,0,0,58.86,0.0,0.0,0.0,1
2024-03-04,Jonkoping County,370009,103,253,0,0,115.02,316.73,0.0,0.0,1
2024-03-04,Jamtland County,132839,21,0,0,0,9.09,0.0,0.0,0.0,0
2024-03-04,Halland County,345074,252,451,0,31289,624.13,695.79,1596.64,0.0,6
2024-03-04,Gotland County,60971,3,0,0,0,0.07,0.0,0.0,0.0,0
2024-03-04,Gavleborg County,284558,64,0,0,0,72.01,0.0,0.0,0.0,1
2024-03-04,Dalarna County,286546,84,1,0,0,97.3,0.0,0.0,0.0,2
2024-03-04,Blekinge County,157223,29,3,0,0,24.41,0.0,0.0,0.0,2
2024-03-11,Vastra Gotaland County,1772821,6090,8080,98254,306630,11034.45,27650.5,15888.34,3287.26,26
2024-03-11,Vastmanland County,281158,17,0,0,0,237.19,0.0,0.0,0.0,1
2024-03-11,Vasternorrland County,241458,40,0,0,0,32.7,0.0,0.0,0.0,1
2024-03-11,Vasterbotten County,281138,42,0,0,0,15.02,0.0,0.0,0.0,0
2024-03-11,Varmland County,283384,54,200,0,0,15.63,93.75,0.0,0.0,2
2024-03-11,Uppsala County,407912,38,0,0,0,20.5,0.0,0.0,0.0,1
2024-03-11,Stockholm County,2473307,914,0,5,0,1740.8,0.0,0.0,0.15,10
2024-03-11,Sodermanland County,301542,47,0,0,0,137.2,0.0,0.0,0.0,3
2024-03-11,Skane County,1428626,296,0,2,0,442.32,0.0,0.0,0.08,7
2024-03-11,Ostergotland County,472446,56,431,0,0,166.4,925.81,0.0,0.0,2
2024-03-11,Orebro County,308375,50,260,0,0,30.52,249.69,0.0,0.0,1
2024-03-11,Norrbotten County,248620,13,0,0,0,60.19,0.0,0.0,0.0,1
2024-03-11,Kronoberg County,203351,39,0,0,0,91.95,0.0,0.0,0.0,3
2024-03-11,Kalmar County,246352,19,0,0,0,25.3,0.0,0.0,0.0,0
2024-03-11,Jonkoping County,370009,69,364,0,0,138.54,649.34,0.0,0.0,2
2024-03-11,Jamtland County,132839,11,0,0,0,4.31,0.0,0.0,0.0,0
2024-03-11,Halland County,345074,184,438,2642,26575,155.49,1111.63,1432.05,316.75,4
2024-03-11,Gotland County,60971,7,0,0,0,3.29,0.0,0.0,0.0,1
2024-03-11,Gavleborg County,284558,37,0,0,0,15.28,0.0,0.0,0.0,0
2024-03-11,Dalarna County,286546,60,0,0,0,117.84,0.0,0.0,0.0,0
2024-03-11,Blekinge County,157223,23,0,0,0,23.07,0.0,0.0,0.0,0
2024-03-18,Vastra Gotaland County,1772821,4890,7818,102561,343801,5091.53,38552.58,18288.49,3191.46,20
2024-03-18,Vastmanland County,281158,27,0,0,0,1.12,0.0,0.0,0.0,1
2024-03-18,Vasternorrland County,241458,14,0,0,0,1.45,0.0,0.0,0.0,2
2024-03-18,Vasterbotten County,281138,19,0,0,0,2.83,0.0,0.0,0.0,0
2024-03-18,Varmland County,283384,48,234,0,0,13.02,508.9,0.0,0.0,2
2024-03-18,Uppsala County,407912,35,0,0,0,30.29,0.0,0.0,0.0,4
2024-03-18,Stockholm County,2473307,630,0,0,0,462.25,0.0,0.0,0.0,5
2024-03-18,Sodermanland County,301542,43,0,0,0,11.1,0.0,0.0,0.0,1
2024-03-18,Skane County,1428626,230,0,0,0,187.96,0.0,0.0,0.0,6
2024-03-18,Ostergotland County,472446,46,382,0,0,25.83,891.7,0.0,0.0,1
2024-03-18,Orebro County,308375,30,261,0,0,91.6,987.21,0.0,0.0,0
2024-03-18,Norrbotten County,248620,9,0,0,0,1.02,0.0,0.0,0.0,1
2024-03-18,Kronoberg County,203351,34,0,0,0,41.23,0.0,0.0,0.0,2
2024-03-18,Kalmar County,246352,33,0,0,0,56.4,0.0,0.0,0.0,2
2024-03-18,Jonkoping County,370009,45,316,0,0,26.72,401.46,0.0,0.0,0
2024-03-18,Jamtland County,132839,9,0,0,0,0.35,0.0,0.0,0.0,2
2024-03-18,Halland County,345074,134,481,3614,27535,137.19,1214.27,1692.22,378.04,5
2024-03-18,Gotland County,60971,4,0,0,0,1.27,0.0,0.0,0.0,1
2024-03-18,Gavleborg County,284558,42,0,0,0,74.88,0.0,0.0,0.0,0
2024-03-18,Dalarna County,286546,44,0,0,0,43.77,0.0,0.0,0.0,0
2024-03-18,Blekinge County,157223,24,0,0,0,16.91,0.0,0.0,0.0,0
2024-03-25,Vastra Gotaland County,1772821,5325,7002,90858,313890,2269.36,36143.13,18813.7,2519.97,19
2024-03-25,Vastmanland County,281158,20,0,0,0,9.1,0.0,0.0,0.0,2
2024-03-25,Vasternorrland County,241458,15,0,0,0,16.64,0.0,0.0,0.0,1
2024-03-25,Vasterbotten County,281138,32,0,0,0,36.72,0.0,0.0,0.0,1
2024-03-25,Varmland County,283384,47,175,0,0,19.88,1168.99,0.0,0.0,1
2024-03-25,Uppsala County,407912,25,0,0,0,11.53,0.0,0.0,0.0,2
2024-03-25,Stockholm County,2473307,804,0,0,0,376.9,0.0,0.0,0.0,6
2024-03-25,Sodermanland County,301542,31,0,0,0,4.36,0.0,0.0,0.0,1
2024-03-25,Skane County,1428626,258,0,0,0,198.78,0.0,0.0,0.0,5
2024-03-25,Ostergotland County,472446,53,379,0,0,26.61,621.55,0.0,0.0,1
2024-03-25,Orebro County,308375,43,244,0,0,5.61,676.07,0.0,0.0,0
2024-03-25,Norrbotten County,248620,21,0,0,0,4.26,0.0,0.0,0.0,0
2024-03-25,Kronoberg County,203351,38,0,0,0,11.66,0.0,0.0,0.0,2
2024-03-25,Kalmar County,246352,16,0,0,0,18.95,0.0,0.0,0.0,3
2024-03-25,Jonkoping County,370009,36,324,0,0,17.19,552.58,0.0,0.0,0
2024-03-25,Jamtland County,132839,12,0,0,0,1.46,0.0,0.0,0.0,0
2024-03-25,Halland County,345074,153,464,2779,27353,67.52,1182.92,1759.46,305.31,4
2024-03-25,Gotland County,60971,4,0,0,0,17.61,0.0,0.0,0.0,0
2024-03-25,Gavleborg County,284558,23,0,0,0,16.27,0.0,0.0,0.0,2
2024-03-25,Dalarna County,286546,49,0,0,0,214.57,0.0,0.0,0.0,1
2024-03-25,Blekinge County,157223,11,0,0,0,0.46,0.0,0.0,0.0,1
2024-04-01,Vastra Gotaland County,1772821,6142,7444,93778,280002,2765.98,37588.67,13819.71,2449.98,18
2024-04-01,Vastmanland County,281158,31,0,0,0,1.02,0.0,0.0,0.0,2
2024-04-01,Vasternorrland County,241458,25,0,0,0,5.14,0.0,0.0,0.0,1
2024-04-01,Vasterbotten County,281138,34,0,0,0,7.54,0.0,0.0,0.0,0
2024-04-01,Varmland County,283384,37,235,0,0,17.11,1406.98,0.0,0.0,1
2024-04-01,Uppsala County,407912,29,0,0,0,103.18,0.0,0.0,0.0,1
2024-04-01,Stockholm County,2473307,915,0,0,0,372.57,0.0,0.0,0.0,6
2024-04-01,Sodermanland County,301542,30,0,0,0,21.75,0.0,0.0,0.0,2
2024-04-01,Skane County,1428626,332,0,3,0,90.75,0.0,0.0,0.08,8
2024-04-01,Ostergotland County,472446,41,481,0,0,13.09,716.79,0.0,0.0,0
2024-04-01,Orebro County,308375,29,292,0,0,6.56,650.67,0.0,0.0,1
2024-04-01,Norrbotten County,248620,21,0,0,0,39.01,0.0,0.0,0.0,0
2024-04-01,Kronoberg County,203351,28,0,0,0,5.73,0.0,0.0,0.0,3
2024-04-01,Kalmar County,246352,23,0,0,0,2.06,0.0,0.0,0.0,1
2024-04-01,Jonkoping County,370009,59,346,0,0,37.65,301.5,0.0,0.0,2
2024-04-01,Jamtland County,132839,13,0,0,0,1.76,0.0,0.0,0.0,0
2024-04-01,Halland County,345074,150,383,1426,25621,40.09,707.26,1327.05,227.37,4
2024-04-01,Gotland County,60971,2,0,0,0,0.07,0.0,0.0,0.0,0
2024-04-01,Gavleborg County,284558,32,0,0,0,10.31,0.0,0.0,0.0,0
2024-04-01,Dalarna County,286546,60,0,0,0,16.62,0.0,0.0,0.0,2
2024-04-01,Blekinge County,157223,26,0,0,0,16.92,0.0,0.0,0.0,1
2024-04-08,Vastra Gotaland County,1772821,4978,7333,93825,257748,2549.93,39801.85,13456.17,6269.73,21
2024-04-08,Vastmanland County,281158,27,0,0,0,9.84,0.0,0.0,0.0,1
2024-04-08,Vasternorrland County,241458,31,0,0,0,3.81,0.0,0.0,0.0,2
2024-04-08,Vasterbotten County,281138,26,0,0,0,9.48,0.0,0.0,0.0,0
2024-04-08,Varmland County,283384,49,282,0,0,86.03,740.17,0.0,0.0,2
2024-04-08,Uppsala County,407912,38,0,0,0,53.62,0.0,0.0,0.0,3
2024-04-08,Stockholm County,2473307,807,0,0,0,571.73,0.0,0.0,0.0,8
2024-04-08,Sodermanland County,301542,30,0,0,0,2.69,0.0,0.0,0.0,0
2024-04-08,Skane County,1428626,255,0,1,0,171.76,0.0,0.0,0.17,5
2024-04-08,Ostergotland County,472446,37,443,0,0,5.28,1029.45,0.0,0.0,1
2024-04-08,Orebro County,308375,33,294,0,0,11.41,1100.37,0.0,0.0,2
2024-04-08,Norrbotten County,248620,15,0,0,0,3.89,0.0,0.0,0.0,1
2024-04-08,Kronoberg County,203351,30,0,0,0,4.64,0.0,0.0,0.0,2
2024-04-08,Kalmar County,246352,30,0,0,0,27.65,0.0,0.0,0.0,3
2024-04-08,Jonkoping County,370009,41,333,0,1,19.84,612.62,0.02,0.0,1
2024-04-08,Jamtland County,132839,12,0,0,0,2.72,0.0,0.0,0.0,0
2024-04-08,Halland County,345074,171,373,531,22061,52.45,1224.41,1156.86,109.19,4
2024-04-08,Gotland County,60971,3,0,0,0,0.14,0.0,0.0,0.0,0
2024-04-08,Gavleborg County,284558,29,0,0,0,17.64,0.0,0.0,0.0,1
2024-04-08,Dalarna County,286546,47,0,0,0,12.51,0.0,0.0,0.0,2
2024-04-08,Blekinge County,157223,13,0,0,0,0.63,0.0,0.0,0.0,1
2024-04-15,Vastra Gotaland County,1772821,4576,6479,223844,274585,2700.17,36051.7,14234.03,23367.9,23
2024-04-15,Vastmanland County,281158,19,0,0,0,1.81,0.0,0.0,0.0,1
2024-04-15,Vasternorrland County,241458,11,0,0,0,0.82,0.0,0.0,0.0,0
2024-04-15,Vasterbotten County,281138,20,0,0,0,6.93,0.0,0.0,0.0,0
2024-04-15,Varmland County,283384,37,216,0,0,6.7,1247.22,0.0,0.0,0
2024-04-15,Uppsala County,407912,29,0,0,0,2.03,0.0,0.0,0.0,2
2024-04-15,Stockholm County,2473307,629,0,0,0,312.93,0.0,0.0,0.0,10
2024-04-15,Sodermanland County,301542,18,0,0,0,8.51,0.0,0.0,0.0,1
2024-04-15,Skane County,1428626,209,0,0,0,137.55,0.0,0.0,0.0,5
2024-04-15,Ostergotland County,472446,32,427,0,0,34.14,1754.9,0.0,0.0,2
2024-04-15,Orebro County,308375,27,288,0,0,24.89,724.32,0.0,0.0,2
2024-04-15,Norrbotten County,248620,11,0,0,0,3.54,0.0,0.0,0.0,0
2024-04-15,Kronoberg County,203351,29,0,0,0,3.62,0.0,0.0,0.0,2
2024-04-15,Kalmar County,246352,19,0,0,0,20.03,0.0,0.0,0.0,0
2024-04-15,Jonkoping County,370009,60,382,0,1,46.82,1547.4,0.01,0.0,2
2024-04-15,Jamtland County,132839,9,0,0,0,0.14,0.0,0.0,0.0,0
2024-04-15,Halland County,345074,129,400,21250,17477,60.23,2402.15,985.19,2724.4,3
2024-04-15,Gotland County,60971,2,0,0,0,0.79,0.0,0.0,0.0,0
2024-04-15,Gavleborg County,284558,29,0,0,0,77.36,0.0,0.0,0.0,2
2024-04-15,Dalarna County,286546,33,0,0,0,5.14,0.0,0.0,0.0,0
2024-04-15,Blekinge County,157223,12,0,0,0,87.43,0.0,0.0,0.0,1
2024-04-22,Vastra Gotaland County,1772821,5110,6160,408174,241649,2661.1,37134.93,12526.41,32466.62,21
2024-04-22,Vastmanland County,281158,23,0,0,0,27.29,0.0,0.0,0.0,0
2024-04-22,Vasternorrland County,241458,15,0,0,0,2.63,0.0,0.0,0.0,3
2024-04-22,Vasterbotten County,281138,29,0,0,0,1.75,0.0,0.0,0.0,0
2024-04-22,Varmland County,283384,33,246,0,0,10.56,1218.88,0.0,0.0,5
2024-04-22,Uppsala County,407912,36,0,0,0,14.32,0.0,0.0,0.0,2
2024-04-22,Stockholm County,2473307,682,0,0,0,356.52,0.0,0.0,0.0,8
2024-04-22,Sodermanland County,301542,24,0,0,0,23.18,0.0,0.0,0.0,0
2024-04-22,Skane County,1428626,237,0,5,0,55.71,0.0,0.0,0.31,5
2024-04-22,Ostergotland County,472446,38,320,0,0,10.28,1205.88,0.0,0.0,2
2024-04-22,Orebro County,308375,34,217,0,0,43.5,569.08,0.0,0.0,2
2024-04-22,Norrbotten County,248620,9,0,0,0,10.84,0.0,0.0,0.0,0
2024-04-22,Kronoberg County,203351,26,0,0,0,52.04,0.0,0.0,0.0,2
2024-04-22,Kalmar County,246352,27,0,0,0,70.55,0.0,0.0,0.0,1
2024-04-22,Jonkoping County,370009,27,266,0,2,3.0,577.2,0.0,0.0,3
2024-04-22,Jamtland County,132839,6,0,0,0,0.27,0.0,0.0,0.0,1
2024-04-22,Halland County,345074,132,339,44853,16417,51.74,622.33,952.1,3602.31,5
